Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	5/101	0.00017588718034102366802838568471401003989740274846553802490234375	0.0021703221717079882423229175714141092612408101558685302734375	0.000506215332048548668185394827645495752221904695034027099609375	0.00624633561509905545217069544605692499317228794097900390625	-1.6781360216297039	14.50860654819654	NXT1;NCBP1;SRSF2;SRSF3;EIF4E
signal transduction involved in G2 DNA damage checkpoint (GO:0072425)	2/13	0.001974298178960161125050642993983274209313094615936279296875	0.0128701890722780314113560251598755712620913982391357421875	0.0037839539919547935352406309306161347194574773311614990234375	0.0246670963060449284498520938768706400878727436065673828125	-2.3213474824533735	14.456289631171837	BRCA1;DTL
nucleotide-excision repair, DNA gap filling (GO:0006297)	3/24	0.0002481688807501814995025435361952759194537065923213958740234375	0.002858078276639590582786087935573959839530289173126220703125	0.00060443773796390828402513850647892468259669840335845947265625	0.0069611079488843437268474900747605715878307819366455078125	-1.7191816584650017	14.271616463898503	RFC3;RFC4;RFC2
regulation of G0 to G1 transition (GO:0070316)	4/40	0.0000525722433279073879841720995376164182744105346500873565673828125	0.00078972652477356524054752373587007241440005600452423095703125	0.00015489963870570549390841275094743423323961906135082244873046875	0.0023268619640357062448854374991924487403593957424163818359375	-1.4410538699532185	14.199168190355866	RAD51;EED;E2F1;BRCA1
nuclear import (GO:0051170)	5/72	0.00003495755146904407930329161668936421847320161759853363037109375	0.000548992456025214977007042893575317066279239952564239501953125	0.000113610165323662154414526004320151741922018118202686309814453125	0.0017841960054238762377332161435106172575615346431732177734375	-1.3808728342310155	14.169655426098501	NXT1;SNRPD1;CSE1L;GEMIN2;HEATR3
intra-S DNA damage checkpoint (GO:0031573)	2/16	0.0030069458361404702469166227984942452167160809040069580078125	0.017912065282526423715125929447822272777557373046875	0.00544762824537526647861174211584511795081198215484619140625	0.032450957909950943480748009051239932887256145477294921875	-2.4069453534208973	13.976723419846234	TIPIN;CHEK2
positive regulation of response to DNA damage stimulus (GO:2001022)	3/50	0.0021810718579069569844630649413375067524611949920654296875	0.0138267949891165801978853977516337181441485881805419921875	0.004310599075741334239297852803929345100186765193939208984375	0.026834450102137495652865339934578514657914638519287109375	-2.2483115147452497	13.77751546703944	UBE2N;BRCA1;EEF1E1
cellular response to nitrogen compound (GO:1901699)	2/15	0.0026399215137113715527739099542259282316081225872039794921875	0.015862484921517892855202802593339583836495876312255859375	0.0048618433775282111908300208824584842659533023834228515625	0.029469594507649070347365949373852345161139965057373046875	-2.273458158616506	13.497534937432855	BLM;TIMELESS
positive regulation of DNA repair (GO:0045739)	3/39	0.00105950784657620074823147771070352973765693604946136474609375	0.0083195445680017583722776208787763607688248157501220703125	0.0022184854807010836140468423849370083189569413661956787109375	0.0174201530359596457042670181181165389716625213623046875	-1.9677006592252628	13.478652654367995	TIMELESS;UBE2N;BRCA1
establishment of protein localization to organelle (GO:0072594)	3/63	0.004210708623981860611318328579955050372518599033355712890625	0.022039322295048770217196221210542717017233371734619140625	0.00794809564179927395544122958881416707299649715423583984375	0.04192468769834578612432096633710898458957672119140625	-2.4564487543666953	13.437080087365096	NXT1;CSE1L;HEATR3
signal transduction involved in DNA damage checkpoint (GO:0072422)	2/14	0.002295625479155982175127892475074986577965319156646728515625	0.01424438481767876553407692341579604544676840305328369140625	0.0043071514289038485834293368270664359442889690399169921875	0.026834450102137495652865339934578514657914638519287109375	-2.2077201769410215	13.415763436568728	BRCA1;DTL
DNA recombination (GO:0006310)	4/56	0.0001983551634173082167666990471843746490776538848876953125	0.0024046213670414033625188920950677129440009593963623046875	0.000515974032089977691951931948466381072648800909519195556640625	0.00625505361709078298859676436904919683001935482025146484375	-1.5604191135938266	13.303277284576449	BLM;RAD51;EXO1;BRCA1
purine nucleoside monophosphate biosynthetic process (GO:0009127)	2/13	0.001974298178960161125050642993983274209313094615936279296875	0.0128701890722780314113560251598755712620913982391357421875	0.0037839539919547935352406309306161347194574773311614990234375	0.0246670963060449284498520938768706400878727436065673828125	-2.1315936575784304	13.274589660896087	PPAT;PAICS
mRNA export from nucleus (GO:0006406)	6/106	0.00001812011408561659732570879588475776245104498229920864105224609375	0.000347805523143363015149687189619953642250038683414459228515625	0.000067637338544615941619657373262697319660219363868236541748046875	0.001263172998225124861459978120592495542950928211212158203125	-1.1924468205033967	13.019716254101416	NXT1;NCBP1;POLR2D;SRSF2;SRSF3;EIF4E
ribonucleoside monophosphate biosynthetic process (GO:0009156)	2/15	0.0026399215137113715527739099542259282316081225872039794921875	0.015862484921517892855202802593339583836495876312255859375	0.0048618433775282111908300208824584842659533023834228515625	0.029469594507649070347365949373852345161139965057373046875	-2.1709990637822156	12.889234667229	PPAT;PAICS
cellular response to alcohol (GO:0097306)	3/29	0.0004397299160664473933503304525771682165213860571384429931640625	0.004535124955252464555577329718971668626181781291961669921875	0.00100228471183239921903085356547080664313398301601409912109375	0.0108215427480654359515543916359092690981924533843994140625	-1.6263168802312653	12.570372128807923	BLM;RAD51;BRCA1
cellular response to inorganic substance (GO:0071241)	2/18	0.0038082266769723844591910566492742873379029333591461181640625	0.021252806275123638235502454563174978829920291900634765625	0.006710888699251489099284473383022486814297735691070556640625	0.03801003353428507314237805303491768427193164825439453125	-2.2258143271505255	12.399102677026816	BLM;TIMELESS
telomere maintenance (GO:0000723)	4/52	0.00014852965082552419743937288654223038975032977759838104248046875	0.00190062942074883749719871328665021792403422296047210693359375	0.00039602997211131245325343996910305577330291271209716796875	0.005067716865350312994975556790677728713490068912506103515625	-1.401109547937886	12.350396692113254	DCLRE1B;SNRNP40;RAD51;PTGES3
chromatin assembly or disassembly (GO:0006333)	2/14	0.002295625479155982175127892475074986577965319156646728515625	0.01424438481767876553407692341579604544676840305328369140625	0.0043071514289038485834293368270664359442889690399169921875	0.026834450102137495652865339934578514657914638519287109375	-2.0253484212333737	12.307535882352346	CHAF1B;CHAF1A
double-strand break repair via nonhomologous end joining (GO:0006303)	3/51	0.0023087859617655884410247768556700975750572979450225830078125	0.01424438481767876553407692341579604544676840305328369140625	0.00454391504149474767526584173538140021264553070068359375	0.0280343329792220596896612505588564090430736541748046875	-2.0026973038728624	12.158442322596743	DCLRE1B;UBE2N;BRCA1
positive regulation of mRNA processing (GO:0050685)	2/17	0.0033964598263595880724141640172319966950453817844390869140625	0.019722300336256097519349594904269906692206859588623046875	0.006064108112168844870459860629807735676877200603485107421875	0.035744513181525348899381100409300415776669979095458984375	-2.1295941675118835	12.106788878498806	NCBP1;TRA2B
tRNA metabolic process (GO:0006399)	2/19	0.004242011382404466991735692005249802605248987674713134765625	0.022039322295048770217196221210542717017233371734619140625	0.00738757934158533469126695081286015920341014862060546875	0.04019541200815328341189314187431591562926769256591796875	-2.1664891941580553	11.83491895353468	POP1;RPP30
response to organophosphorus (GO:0046683)	2/19	0.004242011382404466991735692005249802605248987674713134765625	0.022039322295048770217196221210542717017233371734619140625	0.00738757934158533469126695081286015920341014862060546875	0.04019541200815328341189314187431591562926769256591796875	-2.1555949055159345	11.775406529709267	RFC3;TYMS
cellular response to ionizing radiation (GO:0071479)	3/47	0.00182464659141966310633431458398945324006490409374237060546875	0.012483473214564229369916148471020278520882129669189453125	0.0036550364385094483328508818686941594933159649372100830078125	0.0246670963060449284498520938768706400878727436065673828125	-1.8275349167869386	11.525109471147202	BLM;RAD51;TMEM109
regulation of DNA-dependent DNA replication (GO:0090329)	2/13	0.001974298178960161125050642993983274209313094615936279296875	0.0128701890722780314113560251598755712620913982391357421875	0.0037839539919547935352406309306161347194574773311614990234375	0.0246670963060449284498520938768706400878727436065673828125	-1.8392340576577446	11.453907886687883	BLM;TIPIN
non-recombinational repair (GO:0000726)	3/50	0.0021810718579069569844630649413375067524611949920654296875	0.0138267949891165801978853977516337181441485881805419921875	0.004310599075741334239297852803929345100186765193939208984375	0.026834450102137495652865339934578514657914638519287109375	-1.8545263711988227	11.364424189287396	DCLRE1B;UBE2N;BRCA1
transcription-coupled nucleotide-excision repair (GO:0006283)	4/74	0.000578878747583811271819331789600937554496340453624725341796875	0.005479523487402926211486953178564363042823970317840576171875	0.00138678504690862972915932349593504113727249205112457275390625	0.0131269653070392212923511721101021976210176944732666015625	-1.5070268039160424	11.23400700912991	RFC3;RFC4;RFC2;POLR2D
positive regulation of transferase activity (GO:0051347)	6/138	0.000079930870255450834206516208535475698226946406066417694091796875	0.00112718839482686791937660064633064394001848995685577392578125	0.0002689684967260538611850961832061557288398034870624542236328125	0.003793004719136800449719171268725403933785855770111083984375	-1.1805951123810536	11.138145631576679	RFC3;RFC4;RFC2;DSCC1;PTGES3;UBE2N
positive regulation of RNA binding (GO:1905216)	1/7	0.035503027305210620168107737981699756346642971038818359375	0.11202096743333579687007528491449193097651004791259765625	0.048525899602647422359513740275360760278999805450439453125	0.1558158963840685362622906495744246058166027069091796875	-3.3146087928888432	11.064619279375755	NCBP1
exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay (GO:0043928)	3/34	0.000706803349880414234600312095579965898650698363780975341796875	0.006225371354875534717077112389915782841853797435760498046875	0.0015354184357600354597639391585062185185961425304412841796875	0.01396018604092348104617204995747670182026922702789306640625	-1.4964402188595052	10.856311766056082	LSM6;EXOSC9;EXOSC2
rRNA catabolic process (GO:0016075)	2/18	0.0038082266769723844591910566492742873379029333591461181640625	0.021252806275123638235502454563174978829920291900634765625	0.006710888699251489099284473383022486814297735691070556640625	0.03801003353428507314237805303491768427193164825439453125	-1.932277662349814	10.763929786844457	EXOSC9;EXOSC2
nucleosome assembly (GO:0006334)	3/61	0.0038445742176417582562641950261195233906619250774383544921875	0.021252806275123638235502454563174978829920291900634765625	0.007301095275864484535066623038801481015980243682861328125	0.04019541200815328341189314187431591562926769256591796875	-1.9155685998649084	10.652654018381716	CHAF1B;CHAF1A;ASF1B
dosage compensation by inactivation of X chromosome (GO:0009048)	1/7	0.035503027305210620168107737981699756346642971038818359375	0.11202096743333579687007528491449193097651004791259765625	0.048525899602647422359513740275360760278999805450439453125	0.1558158963840685362622906495744246058166027069091796875	-3.186619199110625	10.637372441101457	BRCA1
regulation of cell cycle checkpoint (GO:1901976)	1/7	0.035503027305210620168107737981699756346642971038818359375	0.11202096743333579687007528491449193097651004791259765625	0.048525899602647422359513740275360760278999805450439453125	0.1558158963840685362622906495744246058166027069091796875	-3.182234667687769	10.622736273172245	RFWD3
mitotic G2 DNA damage checkpoint (GO:0007095)	2/18	0.0038082266769723844591910566492742873379029333591461181640625	0.021252806275123638235502454563174978829920291900634765625	0.006710888699251489099284473383022486814297735691070556640625	0.03801003353428507314237805303491768427193164825439453125	-1.9043848166312636	10.608550133743957	BLM;DONSON
nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)	3/36	0.0008370734059238728839991150465493774390779435634613037109375	0.00705387467674873334944063429929883568547666072845458984375	0.0017898905380128401522432657344552353606559336185455322265625	0.0152693131082329951186959959841260570101439952850341796875	-1.483121460656706	10.508803627196142	LSM6;EXOSC9;EXOSC2
DNA damage checkpoint (GO:0000077)	3/39	0.00105950784657620074823147771070352973765693604946136474609375	0.0083195445680017583722776208787763607688248157501220703125	0.0022184854807010836140468423849370083189569413661956787109375	0.0174201530359596457042670181181165389716625213623046875	-1.5308934517909458	10.486544785557438	CHEK2;DONSON;E2F1
RNA metabolic process (GO:0016070)	5/192	0.0031706226182687956456629496670984735828824341297149658203125	0.0185774141491926968183800994438570342026650905609130859375	0.00756615202612829183814735500845927163027226924896240234375	0.040505977936442512377102076470691827125847339630126953125	-1.822034582582707	10.48367232432125	SYNCRIP;SNRNP40;RNASEH2A;NCBP1;POLR2D
